pos,name
高新区天府大道中段1388号,花样年·美岸
新津县花源镇白云路419号,龙湖长桥郡
金堂县三中园区万方街泰康欣苑,泰康欣苑
双流区东升街道长顺路一段3号,写意假日
高新区观东三街600号,中铁城锦南汇
青白江区华金大道三段61号,学府雅园
青羊区培中路12号,中坝小区
成华区致祥路85号,昭青小区
金牛区二环路北二段199号,府河路苑
温江区柳南三路169号,银滩
温江区永宁镇八一路南段151号,信林学府底商
金堂县赵镇观岭大道1188号,蓝光观岭国际
双流区西航港锦华路三段102号,温哥华花园六期
青羊区清江南街1号,清江南街1号院
龙泉驿区同安街道忠诚路29号国一澳乡二期,国一澳乡二期
新都区大丰街道润丰路330号,蓝光·花满庭二期
郫都区郫筒镇科化南路33号,瑞景茗城2期
新都区新都镇学院路西段371号,天府小区
高新区锦城大道1000号,天府世家
锦江区净居寺西街111号,青房上云一期
郫都区安德镇永乐路46号,天府上河居
郫都区安德镇永乐路46号天府·上河居,天府上河居
成华区桃林街2号,金华苑
崇州市崇阳镇上南街320号,黄金港
高新区锦尚西二路89号,南苑A区
高新区沙子堰东巷3号,玉沙苑
崇州市崇阳镇桑林街124号,工商局家属院
新都区石板滩镇东环西街149号,景润华庭
锦江区竹林巷21号,大发百度城
武侯区倪家桥8号,慧智苑
青白江区凤凰西七路28号,英祥北城印象
成华区成华大道杉板桥路208号,榜样
金牛区星汉路1号,新天地民苑
青羊区金祥路15号,中大君悦金沙三期
武侯区郭家桥正街16号,府河竹苑
郫都区郫筒南兴巷117号,南兴巷教师公寓
成华区踏水桥北街99号,蓝光cococ时代
青羊区石人南路8号,石人南路8号院
青白江区红华街299号,泰和欧城 
成华区建设南路160号,中房·红枫岭三期
金堂县赵镇观岭大道1号附7号,观岭花湖
双流区东升街道白衣上街二段118号,富豪新岸
武侯区金雁路198号,晋源·彩庭
金牛区外西金牛坝金牛宾馆宿舍,金牛宾馆宿舍
武侯区果堰街8号,兴元嘉园
成华区青龙场云龙路100号,青龙小区
崇州市崇阳镇金盆地大道298号,峻领天下兰岛
成华区御风二路9号,信和御龙山号
新都区新都镇外南街485号,施恩小区
金牛区同兴街7号,同兴小区
青白江区清泉大道一段716号,万贯五金机电城
新都区新都镇兴乐北路188号,缤纷时代广场
武侯区龙井南街33号,龙井南路一段西园
成华区东风路北一巷1号,东风路北一巷1号
金牛区星辉西路16号,福林公寓
金牛区九里堤南路8号,祥和苑
金堂县三星镇学府大道655号,希望未来城
郫都区红光镇正兴路146号,西区御景
武侯区小天西路1号,小天公寓
郫都区安靖镇方安路98号,尚公馆北苑
双流区彭镇双楠大道下段2150号,威兰德小镇
高新区益州大道1999号,银泰城悦坊
高新区中和大道二段69号,红树湾
武侯区武青西四路110号,武新花园
温江区光华大道3段118号,仁和春天大道
龙泉驿区龙泉镇龙都南路125号,中行宿舍
温江区柳城凤溪大道北段566号,雕刻时光
崇州市崇阳街道双桥街39号,春晓华庭
新都区三河街道龙山路108号,万科五龙山公园
温江区柳城南熏大道三段366号,鸿源星睿城
崇州市崇阳镇西苑路36号,愿景水涟漪华府瑞府
郫都区犀浦镇珠江路桂花苑,桂花苑
郫都区红光镇合兴路26号,红攀小区
温江区温泉大道三段399号,花样年花样城
简阳市简城镇凤山路186号,丰荷苑
天府新区华阳天府大道南段2599号,蔚蓝卡地亚
金牛区羊市街西沿线蜀汉路4号,瑞西小区
成华区长融东三路28号,东方惠城B区
新都区新都镇五龙路371号,天府小区
锦江区较场坝东街,较场坝东苑
温江区政和街666号,新光华府
成华区一里塘西巷55号,蓝润蓝客城
青羊区蜀鑫东路51号,保利金香槟
青白江区凤祥大道78号金色港湾,金色港湾
武侯区少陵东街1号,金地花园
龙泉驿区龙泉街道办事处星光东路2号,九鼎小区
青白江区华逸中路1365号,红阳西苑
温江区柳城南熏大道四段601号红泰·翰城,红泰·翰城
新都区大丰街道先驱大道7号,盛世名城
青白江区大同镇大同路111号,钱江凤凰城
青羊区贝森路贝新巷16号,百家苑
新都区泰兴镇兴业大道二段58号,外城泰兴里
武侯区玉林八巷1号,平安苑
双流区东升街道迎春路三段158号富豪时代,富豪时代
郫都区犀浦镇珠江西街23号,攀交花园
龙泉驿区龙泉镇龙都北路239号,怡合花苑
简阳市石桥镇东滨路南段46号,京龙江水湾
高新区中和街道公济桥路117号新港国际花园,新港国际花园
双流区西航港街道锦华路一段59号康桥·品上,康桥·品上
成华区二仙桥东路46号,和泓东28
温江区柳城镇长安路198号,烽火机械厂
郫都区郫筒镇文信路200号中信·未来城,中信·未来城北区
青羊区清江东路41号锦都园,锦都苑
郫都区红光镇港通北一路567号,西郡英华一期
双流区东升街道清泰路一段30号,海棠金宇
龙泉驿区同安街道幸福路12号五角会展大楼1期,五角会展大楼1期
崇州市街子镇唐公社区街安路12、13、14号,蜀山栖镇
双流区东升镇西北街149号,县医院宿舍
成华区玉双路7号,澳深花园
龙泉驿区同安街道办事处锦绣路178号,东方虹花苑
高新区高升路东路19号,高升路东路19号院
郫都区郫筒镇215号,鹃城园三期
锦江区柳河路139号,天悦龙庭
天府新区正兴镇大安路1458号,和泓半山
郫都区红光镇银润北一路36号,龙城国际五期
新都区新都镇五龙路279号,原野庄园
成华区怡福路266号,郦景东城
温江区柳城镇长安路122号,泸苑
新都区斑竹园镇锦绣路126号,北欧知识城中欧住宅一期
龙泉驿区大面街道办事处金梨路33号,百悦城
郫都区犀浦镇校园路229号,欣茂·西郡兰庭
崇州市崇阳镇崇庆北路247号,体育中心.家属院
青羊区清溪南街9号,清溪银杏苑
都江堰市蒲阳镇尚阳大道“上游小区”48号,上游小区北区
彭山县牧马镇莲花村恒大金碧天下408栋,恒大金碧天下
龙泉驿区同安街道幸福路39号阳光印象,阳光印象
温江区金马镇温泉大道三段399号,花样年·花样城
成华区新风路189号,世家·东部时空
金堂县淮口镇解放路176号,龙井源
青羊区金祥路55号,凯丽美域
金堂县淮口镇文化街467号,淮口教师公寓B区
新都区新都镇电子路205号,庆光小区
锦江区榕声路47号,锦馨家园
新都区斑竹园镇锦绣路126号,北欧知识城中欧住宅
崇州市崇阳镇滨江路北一段190号,观澜云座
高新区博雅街88号,南城都汇2A期汇雅园
温江区江浦路288号,洲际亚洲湾
龙泉驿区龙泉街道北泉路258号金上城,金上城
成华区泰安街26号,撷英卉苑
新都区新都镇龙家湾巷226号,思学园小区
武侯区龙腾西路3号,丽景华庭二期
新都区新都镇蜀龙大道中段801号,芙蓉名城B区
双流区东升街道三强南路二段166号,三强南路二段166号
锦江区水杉街558号,海桐三期
成华区建设北路三段5号,万基蓝麟
温江区公平街办南熏大道一段88号,漫城
高新区中和二街66号,军安卫士花园
高新区天府大道南段1299号,城南名著
锦江区牡丹街692号,四海逸家蓝钻
锦江区东恒国际,东恒国际
锦江区锦华路二段36号,康郡
青羊区长顺中街89号,长顺中街89号
双流区东升街道石佛路一段19号祥和公寓,祥和公寓
龙泉驿区永溪街129号,酱园小区
温江区柳城人和路188号,光华国际
青羊区通惠门路25号,通惠门路25号
龙泉驿区龙泉街道龙都南路3号海川国际,海川国际社区
天府新区华阳街道南湖西路18号观湖国际社区, 南湖国际-一期
成华区双林路2号,双林路2号
双流区东升街道藏卫路北一段155号锦镇,锦镇
锦江区马家沟188号,望江锦园
新都区泰兴镇大观街36号,银泰河畔
崇州市崇阳镇滨江路南一段131号,水岸春天
崇州市崇阳镇金带街20号,金带街20号
龙泉驿区北泉路1018号皇冠国际社区二期,皇冠国际社区二期
龙泉驿区同安街道忠诚路182号国际足球村,国际足球村
温江区柳城人和路758号,中森光华1号
温江区柳城人和路758号,光华一号
郫都区红光镇学府南路9号,天邑宏御花园
金堂县赵镇滨江路一段416号,绿岛花园
双流区白家镇锦华路三段13号,水电五局成都基地常乐小区
锦江区净居寺路22号,绿野天城
